Date,AAPL,AMZN,FB,GOOG,MSFT
2015-07-10,116.31404113769531,443.510009765625,87.94999694824219,530.1300048828125,41.37437438964844
2015-07-13,118.55956268310547,455.57000732421875,90.0999984741211,546.5499877929688,42.2369270324707
2015-07-14,118.51238250732422,465.57000732421875,89.68000030517578,561.0999755859375,42.31112289428711
2015-07-15,119.65401458740234,461.19000244140625,89.76000213623047,560.219970703125,42.44096374511719
2015-07-16,121.24852752685547,475.4800109863281,90.8499984741211,579.8499755859375,43.27568054199219
2015-07-17,122.2957992553711,483.010009765625,94.97000122070312,672.9299926757812,43.23858642578125
2015-07-20,124.60736846923828,488.1000061035156,97.91000366210938,663.02001953125,43.5168342590332
2015-07-21,123.3619613647461,488.0,98.38999938964844,662.2999877929688,43.8507194519043
2015-07-22,118.1444320678711,488.2699890136719,97.04000091552734,662.0999755859375,42.2369270324707
2015-07-23,118.08780670166016,482.17999267578125,95.44000244140625,644.280029296875,42.76557540893555
2015-07-24,117.46509552001953,529.4199829101562,96.94999694824219,623.5599975585938,42.607913970947266
2015-07-27,115.83284759521484,531.4099731445312,94.16999816894531,627.260009765625,42.06069564819336
2015-07-28,116.40837860107422,526.030029296875,95.29000091552734,628.0,42.05142593383789
2015-07-29,116.0404281616211,529.0,96.98999786376953,631.9299926757812,42.932525634765625
2015-07-30,115.45545959472656,536.760009765625,95.20999908447266,632.5900268554688,43.479732513427734
2015-07-31,114.4459228515625,536.1500244140625,94.01000213623047,625.6099853515625,43.31278991699219
2015-08-03,111.74754333496094,535.030029296875,94.13999938964844,631.2100219726562,43.41481399536133
2015-08-04,108.16224670410156,531.9000244140625,94.05999755859375,629.25,44.09185791015625
2015-08-05,108.87930297851562,537.010009765625,96.44000244140625,643.780029296875,44.12895965576172
2015-08-06,109.1162338256836,529.4600219726562,95.12000274658203,642.6799926757812,43.23858642578125
2015-08-07,109.48587036132812,522.6199951171875,94.30000305175781,635.2999877929688,43.34989547729492
2015-08-10,113.46649932861328,524.0,94.1500015258789,633.72998046875,43.8970947265625
2015-08-11,107.56190490722656,527.4600219726562,93.62000274658203,660.780029296875,43.0438232421875
2015-08-12,109.22049713134766,525.9099731445312,94.19000244140625,659.5599975585938,43.34989547729492
2015-08-13,109.13519287109375,529.6599731445312,93.43000030517578,656.4500122070312,43.34061050415039
2015-08-14,109.90289306640625,531.52001953125,94.41999816894531,657.1199951171875,43.591026306152344
2015-08-17,111.04021453857422,535.219970703125,93.93000030517578,660.8699951171875,43.8878173828125
2015-08-18,110.41468048095703,535.02001953125,95.16999816894531,656.1300048828125,44.13054275512695
2015-08-19,109.00251770019531,532.9199829101562,95.30999755859375,660.9000244140625,43.51438522338867
2015-08-20,106.76579284667969,515.780029296875,90.55999755859375,646.8300170898438,42.62747573852539
2015-08-21,100.23568725585938,494.4700012207031,86.05999755859375,612.47998046875,40.209495544433594
2015-08-24,97.73359680175781,463.3699951171875,82.08999633789062,589.6099853515625,38.91181182861328
2015-08-25,98.32120513916016,466.3699951171875,83.0,582.0599975585938,37.78217315673828
2015-08-26,103.96041107177734,500.7699890136719,87.19000244140625,628.6199951171875,39.87340545654297
2015-08-27,107.02169036865234,518.3699951171875,89.7300033569336,637.6099853515625,40.984371185302734
2015-08-28,107.37236785888672,518.010009765625,91.01000213623047,630.3800048828125,41.01237869262695
2015-08-31,106.87004852294922,512.8900146484375,89.43000030517578,618.25,40.629608154296875
2015-09-01,102.09331512451172,496.5400085449219,87.2300033569336,597.7899780273438,39.04250717163086
2015-09-02,106.47198486328125,510.54998779296875,89.88999938964844,614.3400268554688,40.48023223876953
2015-09-03,104.6048812866211,504.7200012207031,88.1500015258789,606.25,40.610939025878906
2015-09-04,103.56233215332031,499.0,88.26000213623047,600.7000122070312,39.78004455566406
2015-09-08,106.44355010986328,517.5399780273438,89.52999877929688,614.6599731445312,40.97502899169922
2015-09-09,104.39636993408203,516.8900146484375,90.44000244140625,612.719970703125,40.209495544433594
2015-09-10,106.6899642944336,522.239990234375,91.9800033569336,621.3499755859375,40.41488265991211
2015-09-11,108.24431610107422,529.4400024414062,92.05000305175781,625.77001953125,40.59225845336914
2015-09-14,109.28682708740234,521.3800048828125,92.30999755859375,623.239990234375,40.18148422241211
2015-09-15,110.20616912841797,522.3699951171875,92.9000015258789,635.1400146484375,41.059059143066406
2015-09-16,110.32937622070312,527.3900146484375,93.44999694824219,635.97998046875,41.35780715942383
2015-09-17,107.96944427490234,538.8699951171875,94.33999633789062,642.9000244140625,41.311119079589844
2015-09-18,107.52400207519531,540.260009765625,94.4000015258789,629.25,40.59225845336914
2015-09-21,109.19206237792969,548.3900146484375,95.55000305175781,635.4400024414062,41.180419921875
2015-09-22,107.47660827636719,538.4000244140625,92.95999908447266,622.6900024414062,40.984371185302734
2015-09-23,108.34855651855469,536.0700073242188,93.97000122070312,622.3599853515625,40.956363677978516
2015-09-24,108.9930419921875,533.75,94.41000366210938,625.7999877929688,40.99370193481445
2015-09-25,108.71817779541016,524.25,92.7699966430664,611.969970703125,41.02170944213867
2015-09-28,106.5667495727539,504.05999755859375,89.20999908447266,594.8900146484375,40.41488265991211
2015-09-29,103.36331176757812,496.07000732421875,86.66999816894531,594.969970703125,40.5549201965332
2015-09-30,104.5385513305664,511.8900146484375,89.9000015258789,608.4199829101562,41.32045364379883
2015-10-01,103.85614776611328,520.719970703125,90.94999694824219,611.2899780273438,41.647212982177734
2015-10-02,104.6143569946289,532.5399780273438,92.06999969482422,626.9099731445312,42.543453216552734
2015-10-05,104.99346923828125,543.6799926757812,94.01000213623047,641.469970703125,43.53305435180664
2015-10-06,105.49578094482422,537.47998046875,92.80000305175781,645.4400024414062,43.64508056640625
2015-10-07,104.99346923828125,541.9400024414062,92.4000015258789,642.3599853515625,43.69175720214844
2015-10-08,103.78032684326172,533.1599731445312,92.47000122070312,639.1599731445312,44.29859924316406
2015-10-09,106.26346588134766,539.7999877929688,93.23999786376953,643.6099853515625,43.98117446899414
2015-10-12,105.7706298828125,550.1900024414062,94.26000213623047,646.6699829101562,43.87847900390625
2015-10-13,105.95069885253906,548.9000244140625,94.12000274658203,652.2999877929688,43.77579116821289
2015-10-14,104.45323181152344,544.8300170898438,94.06999969482422,651.1599731445312,43.57973098754883
2015-10-15,106.01705932617188,562.4400024414062,95.95999908447266,661.739990234375,43.887813568115234
2015-10-16,105.2398910522461,570.760009765625,97.54000091552734,662.2000122070312,44.354610443115234
2015-10-19,105.89385223388672,573.1500244140625,98.47000122070312,666.0999755859375,44.45730209350586
2015-10-20,107.82728576660156,560.8800048828125,97.0,650.280029296875,44.59734344482422
2015-10-21,107.81780242919922,555.77001953125,97.11000061035156,642.6099853515625,44.06520080566406
2015-10-22,109.4669189453125,563.9099731445312,99.66999816894531,651.7899780273438,44.84006881713867
2015-10-23,112.85991668701172,599.030029296875,102.19000244140625,702.0,49.358619689941406
2015-10-26,109.25841522216797,608.6099853515625,103.7699966430664,712.780029296875,50.646968841552734
2015-10-27,108.56654357910156,611.010009765625,103.69999694824219,708.489990234375,50.12416076660156
2015-10-28,113.03998565673828,617.0999755859375,104.19999694824219,712.9500122070312,50.394901275634766
2015-10-29,114.23417663574219,626.5499877929688,104.87999725341797,716.9199829101562,49.816078186035156
2015-10-30,113.25798034667969,625.9000244140625,101.97000122070312,710.8099975585938,49.143898010253906
2015-11-02,114.85022735595703,628.3499755859375,103.30999755859375,721.1099853515625,49.70405197143555
2015-11-03,116.16761016845703,625.3099975585938,102.58000183105469,722.1599731445312,50.55362319946289
2015-11-04,115.62739562988281,640.9500122070312,103.94000244140625,728.1099853515625,50.787010192871094
2015-11-05,115.09436798095703,655.6500244140625,108.76000213623047,731.25,50.76833724975586
2015-11-06,115.22762298583984,659.3699951171875,107.0999984741211,733.760009765625,51.272464752197266
2015-11-09,114.76123809814453,655.489990234375,106.48999786376953,724.8900146484375,50.562950134277344
2015-11-10,111.14430236816406,659.6799926757812,107.91000366210938,728.3200073242188,49.956111907958984
2015-11-11,110.51611328125,673.25,109.01000213623047,735.4000244140625,50.086822509765625
2015-11-12,110.14488983154297,665.5999755859375,108.0199966430664,731.22998046875,49.77873992919922
2015-11-13,106.927734375,642.3499755859375,103.94999694824219,717.0,49.33061981201172
2015-11-16,108.67908477783203,647.8099975585938,104.04000091552734,728.9600219726562,50.19884490966797
2015-11-17,108.21269989013672,643.2999877929688,105.12999725341797,725.2999877929688,49.785308837890625
2015-11-18,111.63923645019531,663.5399780273438,107.7699966430664,740.0,50.612396240234375
2015-11-19,113.05744934082031,661.27001953125,106.26000213623047,738.4099731445312,50.696990966796875
2015-11-20,113.55241394042969,668.4500122070312,107.31999969482422,756.5999755859375,50.93196105957031
2015-11-23,112.07708740234375,678.989990234375,106.94999694824219,755.97998046875,50.93196105957031
2015-11-24,113.15264892578125,671.1500244140625,105.73999786376953,748.280029296875,50.988346099853516
2015-11-25,112.3436050415039,675.3400268554688,105.41000366210938,748.1500244140625,50.462013244628906
2015-11-27,112.13420867919922,673.260009765625,105.44999694824219,750.260009765625,50.687583923339844
2015-11-30,112.60059356689453,664.7999877929688,104.23999786376953,742.5999755859375,51.082332611083984
2015-12-01,111.68683624267578,679.0599975585938,107.12000274658203,767.0399780273438,51.9000358581543
2015-12-02,110.67790985107422,676.010009765625,106.06999969482422,762.3800048828125,51.890628814697266
2015-12-03,109.64994049072266,666.25,104.37999725341797,752.5399780273438,50.94135284423828
2015-12-04,113.29541015625,672.6400146484375,106.18000030517578,766.8099975585938,52.54853820800781
2015-12-07,112.58155822753906,669.8300170898438,105.61000061035156,763.25,52.454559326171875
2015-12-08,112.53396606445312,677.3300170898438,106.48999786376953,762.3699951171875,52.435760498046875
2015-12-09,110.0497055053711,664.7899780273438,104.5999984741211,751.6099853515625,51.67445755004883
2015-12-10,110.57320404052734,662.3200073242188,105.41999816894531,749.4600219726562,51.947021484375
2015-12-11,107.7272720336914,640.1500244140625,102.12000274658203,738.8699951171875,50.80977249145508
2015-12-14,107.06099700927734,657.9099731445312,104.66000366210938,747.77001953125,51.82484436035156
2015-12-15,105.16685485839844,658.6400146484375,104.55000305175781,743.4000244140625,51.88123321533203
2015-12-16,105.97589874267578,675.77001953125,106.79000091552734,758.0900268554688,52.755313873291016
2015-12-17,103.72960662841797,670.6500244140625,106.22000122070312,749.4299926757812,52.35116958618164
2015-12-18,100.92173767089844,664.1400146484375,104.04000091552734,739.3099975585938,50.87556457519531
2015-12-21,102.15911102294922,664.510009765625,104.7699966430664,747.77001953125,51.53348159790039
2015-12-22,102.06391906738281,663.1500244140625,105.51000213623047,750.0,52.022212982177734
2015-12-23,103.37743377685547,663.7000122070312,104.62999725341797,750.3099975585938,52.46395492553711
2015-12-24,102.82537841796875,662.7899780273438,105.0199966430664,748.4000244140625,52.322975158691406
2015-12-28,101.6736831665039,675.2000122070312,105.93000030517578,762.510009765625,52.58613967895508
2015-12-29,103.50115966796875,693.969970703125,107.26000213623047,776.5999755859375,53.150062561035156
2015-12-30,102.14958953857422,689.0700073242188,106.22000122070312,771.0,52.924495697021484
2015-12-31,100.18883514404297,675.8900146484375,104.66000366210938,758.8800048828125,52.14440155029297
2016-01-04,100.2745132446289,636.989990234375,102.22000122070312,741.8400268554688,51.505279541015625
2016-01-05,97.76168060302734,633.7899780273438,102.7300033569336,742.5800170898438,51.74024963378906
2016-01-06,95.8485107421875,632.6500244140625,102.97000122070312,743.6199951171875,50.80036926269531
2016-01-07,91.80327606201172,607.9400024414062,97.91999816894531,726.3900146484375,49.03340530395508
2016-01-08,92.2886962890625,607.0499877929688,97.33000183105469,714.469970703125,49.18378448486328
2016-01-11,93.78307342529297,617.739990234375,97.51000213623047,716.030029296875,49.155582427978516
2016-01-12,95.1441650390625,617.8900146484375,99.37000274658203,726.0700073242188,49.60672378540039
2016-01-13,92.69799041748047,581.8099975585938,95.44000244140625,700.5599975585938,48.5352668762207
2016-01-14,94.72537231445312,593.0,98.37000274658203,714.719970703125,49.91688919067383
2016-01-15,92.45051574707031,570.1799926757812,94.97000122070312,694.4500122070312,47.924354553222656
2016-01-19,92.00316619873047,574.47998046875,95.26000213623047,701.7899780273438,47.52021026611328
2016-01-20,92.12689971923828,571.77001953125,94.3499984741211,698.4500122070312,47.73637390136719
2016-01-21,91.6604995727539,575.02001953125,94.16000366210938,706.5900268554688,47.44500732421875
2016-01-22,96.5338363647461,596.3800048828125,97.94000244140625,725.25,49.14618682861328
2016-01-25,94.64923858642578,596.530029296875,97.01000213623047,711.6699829101562,48.676246643066406
2016-01-26,95.1727294921875,601.25,97.33999633789062,713.0399780273438,49.03340530395508
2016-01-27,88.91925048828125,583.3499755859375,94.44999694824219,699.989990234375,48.14052200317383
2016-01-28,89.55697631835938,635.3499755859375,109.11000061035156,730.9600219726562,48.930015563964844
2016-01-29,92.650390625,587.0,112.20999908447266,742.9500122070312,51.77784729003906
2016-02-01,91.78424072265625,574.8099975585938,115.08999633789062,752.0,51.420684814453125
2016-02-02,89.92819213867188,552.0999755859375,114.61000061035156,764.6500244140625,49.81349563598633
2016-02-03,91.70809936523438,531.0700073242188,112.69000244140625,726.9500122070312,49.02400207519531
2016-02-04,92.4449691772461,536.260009765625,110.48999786376953,708.010009765625,48.873626708984375
2016-02-05,89.9759292602539,502.1300048828125,104.06999969482422,683.5700073242188,47.14425277709961
2016-02-08,90.92335510253906,488.1000061035156,99.75,682.739990234375,46.43933868408203
2016-02-09,90.90421295166016,482.07000732421875,99.54000091552734,678.1099853515625,46.31715774536133
2016-02-10,90.2151870727539,490.4800109863281,101.0,684.1199951171875,46.72130584716797
2016-02-11,89.66971588134766,503.82000732421875,101.91000366210938,683.1099853515625,46.70250701904297
2016-02-12,89.9472427368164,507.0799865722656,102.01000213623047,682.4000244140625,47.463802337646484
2016-02-16,92.48324584960938,521.0999755859375,101.61000061035156,691.0,48.36309814453125
2016-02-17,93.89959716796875,534.0999755859375,105.19999694824219,708.4000244140625,49.62211608886719
2016-02-18,92.1196060180664,525.0,103.47000122070312,697.3499755859375,49.40438461303711
2016-02-19,91.90904998779297,534.9000244140625,104.56999969482422,700.9099731445312,49.054134368896484
2016-02-22,92.71292114257812,559.5,107.16000366210938,706.4600219726562,49.83983612060547
2016-02-23,90.61713409423828,552.9400024414062,105.45999908447266,695.8499755859375,48.44830322265625
2016-02-24,91.96646881103516,554.0399780273438,106.87999725341797,699.5599975585938,48.61868667602539
2016-02-25,92.59809875488281,555.1500244140625,108.06999969482422,705.75,49.319190979003906
2016-02-26,92.74163818359375,555.22998046875,107.91999816894531,705.0700073242188,48.5618896484375
2016-02-29,92.53111267089844,552.52001953125,106.91999816894531,697.77001953125,48.164310455322266
2016-03-01,96.20592498779297,579.0399780273438,109.81999969482422,718.8099975585938,49.77357864379883
2016-03-02,96.41646575927734,580.2100219726562,109.94999694824219,718.8499755859375,50.12382507324219
2016-03-03,97.13420867919922,577.489990234375,109.58000183105469,712.4199829101562,49.55584716796875
2016-03-04,98.57926940917969,575.1400146484375,108.38999938964844,710.8900146484375,49.252925872802734
2016-03-07,97.4883041381836,562.7999877929688,105.7300033569336,695.1599731445312,48.306304931640625
2016-03-08,96.68441009521484,560.260009765625,105.93000030517578,693.969970703125,48.893218994140625
2016-03-09,96.77055358886719,559.469970703125,107.51000213623047,705.239990234375,50.01969909667969
2016-03-10,96.81838989257812,558.9299926757812,107.31999969482422,712.8200073242188,49.2718620300293
2016-03-11,97.86152648925781,569.6099853515625,109.41000366210938,726.8200073242188,50.237422943115234
2016-03-14,98.1103286743164,573.3699951171875,109.88999938964844,730.489990234375,50.332088470458984
2016-03-15,100.08172607421875,577.02001953125,110.66999816894531,728.3300170898438,50.72966003417969
